exonID	exon_id	exon_name	exon_rank	tx_name.x	length	rank.x	V1	tx_name.y	rank.y	V4	V5	exonLoc	Sample
ENSMUST00000022222.11:13	384429	ENSMUSE00000459625.1	14	ENSMUST00000022222.11	70	13	CDS (ENSMUST00000022222.11, CDS 2 of 26, 75bp)	ENSMUST00000022222.11	13	24	75	Middle	group1
ENSMUST00000022225.11:3	374066	ENSMUSE00000610656.1	3	ENSMUST00000022225.11	122	3	CDS (ENSMUST00000022225.11, CDS 11 of 11, 1787bp)	ENSMUST00000022225.11	3	6	1787	Middle	group1
ENSMUST00000022235.5:1	374198	ENSMUSE00000120308.6	1	ENSMUST00000022235.5	4484	1	CDS (ENSMUST00000022235.5, CDS 1 of 1, 4484bp)	ENSMUST00000022235.5	1	1	4484	Last	group1
ENSMUST00000022235.5:1	374198	ENSMUSE00000120308.6	1	ENSMUST00000022235.5	4484	1	CDS (ENSMUST00000022235.5, CDS 1 of 1, 4484bp)	ENSMUST00000022235.5	1	1	4484	Last	group1
ENSMUST00000022235.5:1	374198	ENSMUSE00000120308.6	1	ENSMUST00000022235.5	4484	1	CDS (ENSMUST00000022235.5, CDS 1 of 1, 4484bp)	ENSMUST00000022235.5	1	1	4484	Last	group1
ENSMUST00000022235.5:1	374198	ENSMUSE00000120308.6	1	ENSMUST00000022235.5	4484	1	CDS (ENSMUST00000022235.5, CDS 1 of 1, 4484bp)	ENSMUST00000022235.5	1	1	4484	Last	group1
ENSMUST00000022235.5:1	374198	ENSMUSE00000120308.6	1	ENSMUST00000022235.5	4484	1	CDS (ENSMUST00000022235.5, CDS 1 of 1, 4484bp)	ENSMUST00000022235.5	1	1	4484	Last	group1
ENSMUST00000022239.7:8	385275	ENSMUSE00000120321.3	20	ENSMUST00000022239.7	49	8	CDS (ENSMUST00000022239.7, CDS 15 of 27, 559bp)	ENSMUST00000022239.7	8	25	559	Middle	group1
ENSMUST00000022245.9:1	385331	ENSMUSE00000444194.9	5	ENSMUST00000022245.9	2289	1	CDS (ENSMUST00000022245.9, CDS 1 of 5, 2289bp)	ENSMUST00000022245.9	1	50	2289	First	group1
ENSMUST00000022246.8:1	374922	ENSMUSE00000389351.5	1	ENSMUST00000022246.8	1013	1	CDS (ENSMUST00000022246.8, CDS 1 of 3, 1013bp)	ENSMUST00000022246.8	1	28	1013	First	group1
ENSMUST00000022257.3:5	386280	ENSMUSE00000293875.1	5	ENSMUST00000022257.3	250	5	CDS (ENSMUST00000022257.3, CDS 12 of 12, 3996bp)	ENSMUST00000022257.3	5	8	3996	Middle	group1
ENSMUST00000022264.12:5	386101	ENSMUSE00000486138.1	5	ENSMUST00000022264.12	96	5	CDS (ENSMUST00000022264.12, CDS 12 of 30, 769bp)	ENSMUST00000022264.12	5	29	769	Middle	group1
ENSMUST00000022268.9:2	394279	ENSMUSE00000120459.3	9	ENSMUST00000022268.9	142	2	CDS (ENSMUST00000022268.9, CDS 10 of 10, 135bp)	ENSMUST00000022268.9	2	2	135	Last	group1
ENSMUST00000022281.4:21	385007	ENSMUSE00000120582.3	7	ENSMUST00000022281.4	91	21	CDS (ENSMUST00000022281.4, CDS 27 of 27, 169bp)	ENSMUST00000022281.4	21	25	169	Middle	group1
ENSMUST00000022303.14:2	386603	ENSMUSE00000872956.1	2	ENSMUST00000022303.14	82	2	CDS (ENSMUST00000022303.14, CDS 10 of 10, 3135bp)	ENSMUST00000022303.14	2	2	3135	Last	group1
ENSMUST00000022303.14:2	386603	ENSMUSE00000872956.1	2	ENSMUST00000022303.14	82	2	CDS (ENSMUST00000022303.14, CDS 10 of 10, 3135bp)	ENSMUST00000022303.14	2	2	3135	Last	group1
ENSMUST00000022303.14:2	386603	ENSMUSE00000872956.1	2	ENSMUST00000022303.14	82	2	CDS (ENSMUST00000022303.14, CDS 10 of 10, 3135bp)	ENSMUST00000022303.14	2	2	3135	Last	group1
ENSMUST00000022303.14:2	386603	ENSMUSE00000872956.1	2	ENSMUST00000022303.14	82	2	CDS (ENSMUST00000022303.14, CDS 10 of 10, 3135bp)	ENSMUST00000022303.14	2	2	3135	Last	group1
ENSMUST00000022311.11:1	394711	ENSMUSE00000359880.6	3	ENSMUST00000022311.11	2419	1	CDS (ENSMUST00000022311.11, CDS 1 of 3, 2419bp)	ENSMUST00000022311.11	1	28	2419	First	group1
ENSMUST00000022341.6:1	394898	ENSMUSE00000277628.6	8	ENSMUST00000022341.6	887	1	CDS (ENSMUST00000022341.6, CDS 1 of 8, 887bp)	ENSMUST00000022341.6	1	79	887	First	group1
ENSMUST00000022344.3:1	394953	ENSMUSE00000368870.3	14	ENSMUST00000022344.3	1100	1	CDS (ENSMUST00000022344.3, CDS 1 of 14, 1100bp)	ENSMUST00000022344.3	1	10	1100	First	group1
ENSMUST00000022344.3:7	394959	ENSMUSE00000238156.1	8	ENSMUST00000022344.3	129	7	CDS (ENSMUST00000022344.3, CDS 14 of 14, 328bp)	ENSMUST00000022344.3	7	10	328	Middle	group1
ENSMUST00000022345.6:1	394983	ENSMUSE00000376595.5	5	ENSMUST00000022345.6	841	1	CDS (ENSMUST00000022345.6, CDS 1 of 5, 841bp)	ENSMUST00000022345.6	1	50	841	First	group1
ENSMUST00000022358.8:2	386965	ENSMUSE00001037343.1	2	ENSMUST00000022358.8	154	2	CDS (ENSMUST00000022358.8, CDS 10 of 26, 985bp)	ENSMUST00000022358.8	2	24	985	Middle	group1
ENSMUST00000022358.8:20	387018	ENSMUSE00000338635.1	20	ENSMUST00000022358.8	224	20	CDS (ENSMUST00000022358.8, CDS 26 of 26, 481bp)	ENSMUST00000022358.8	20	24	481	Middle	group1
ENSMUST00000022377.10:1	397581	ENSMUSE00000617689.1	21	ENSMUST00000022377.10	1523	1	CDS (ENSMUST00000022377.10, CDS 1 of 21, 1523bp)	ENSMUST00000022377.10	1	19	1523	First	group1
ENSMUST00000022377.10:13	397600	ENSMUSE00000121276.3	9	ENSMUST00000022377.10	151	13	CDS (ENSMUST00000022377.10, CDS 2 of 21, 191bp)	ENSMUST00000022377.10	13	19	191	Middle	group1
ENSMUST00000022386.14:13	389410	ENSMUSE00000649388.2	13	ENSMUST00000022386.14	1720	13	CDS (ENSMUST00000022386.14, CDS 2 of 13, 618bp)	ENSMUST00000022386.14	13	9	618	Middle	group1
ENSMUST00000022386.14:6	389396	ENSMUSE00000424446.3	6	ENSMUST00000022386.14	87	6	CDS (ENSMUST00000022386.14, CDS 13 of 13, 1720bp)	ENSMUST00000022386.14	6	9	1720	Middle	group1
ENSMUST00000022450.5:11	387833	ENSMUSE00000121687.3	11	ENSMUST00000022450.5	104	11	CDS (ENSMUST00000022450.5, CDS 18 of 24, 929bp)	ENSMUST00000022450.5	11	22	929	Middle	group1
ENSMUST00000022450.5:18	387841	ENSMUSE00000446732.4	18	ENSMUST00000022450.5	929	18	CDS (ENSMUST00000022450.5, CDS 24 of 24, 2914bp)	ENSMUST00000022450.5	18	22	2914	Middle	group1
ENSMUST00000022450.5:18	387841	ENSMUSE00000446732.4	18	ENSMUST00000022450.5	929	18	CDS (ENSMUST00000022450.5, CDS 24 of 24, 2914bp)	ENSMUST00000022450.5	18	22	2914	Middle	group1
ENSMUST00000022450.5:8	387830	ENSMUSE00000248236.3	8	ENSMUST00000022450.5	32	8	CDS (ENSMUST00000022450.5, CDS 15 of 24, 368bp)	ENSMUST00000022450.5	8	22	368	Middle	group1
ENSMUST00000022451.13:15	388422	ENSMUSE00001312340.1	15	ENSMUST00000022451.13	136	15	CDS (ENSMUST00000022451.13, CDS 21 of 21, 1107bp)	ENSMUST00000022451.13	15	19	1107	Middle	group1
ENSMUST00000022458.10:10	388379	ENSMUSE00000121813.1	10	ENSMUST00000022458.10	148	10	CDS (ENSMUST00000022458.10, CDS 17 of 17, 1239bp)	ENSMUST00000022458.10	10	14	1239	Middle	group1
ENSMUST00000022459.3:3	396464	ENSMUSE00000121851.1	9	ENSMUST00000022459.3	117	3	CDS (ENSMUST00000022459.3, CDS 11 of 11, 514bp)	ENSMUST00000022459.3	3	6	514	Middle	group1
ENSMUST00000022459.3:3	396464	ENSMUSE00000121851.1	9	ENSMUST00000022459.3	117	3	CDS (ENSMUST00000022459.3, CDS 11 of 11, 514bp)	ENSMUST00000022459.3	3	6	514	Middle	group1
ENSMUST00000022461.10:1	396694	ENSMUSE00000383326.5	4	ENSMUST00000022461.10	704	1	CDS (ENSMUST00000022461.10, CDS 1 of 4, 704bp)	ENSMUST00000022461.10	1	39	704	First	group1
ENSMUST00000022496.8:1	400075	ENSMUSE00000387588.7	17	ENSMUST00000022496.8	2519	1	CDS (ENSMUST00000022496.8, CDS 1 of 17, 2519bp)	ENSMUST00000022496.8	1	14	2519	First	group1
ENSMUST00000022496.8:10	400087	ENSMUSE00000122187.3	8	ENSMUST00000022496.8	87	10	CDS (ENSMUST00000022496.8, CDS 17 of 17, 152bp)	ENSMUST00000022496.8	10	14	152	Middle	group1
ENSMUST00000022499.12:3	391808	ENSMUSE00001219483.1	3	ENSMUST00000022499.12	108	3	CDS (ENSMUST00000022499.12, CDS 11 of 11, 633bp)	ENSMUST00000022499.12	3	6	633	Middle	group1
ENSMUST00000022511.9:18	391417	ENSMUSE00000459480.3	18	ENSMUST00000022511.9	95	18	CDS (ENSMUST00000022511.9, CDS 24 of 24, 2987bp)	ENSMUST00000022511.9	18	22	2987	Middle	group1
ENSMUST00000022518.6:1	399586	ENSMUSE00000390353.7	5	ENSMUST00000022518.6	283	1	CDS (ENSMUST00000022518.6, CDS 1 of 5, 283bp)	ENSMUST00000022518.6	1	50	283	First	group1
ENSMUST00000022531.13:1	399653	ENSMUSE00000391638.7	8	ENSMUST00000022531.13	2109	1	CDS (ENSMUST00000022531.13, CDS 1 of 8, 2109bp)	ENSMUST00000022531.13	1	79	2109	First	group1
ENSMUST00000022531.13:1	399653	ENSMUSE00000391638.7	8	ENSMUST00000022531.13	2109	1	CDS (ENSMUST00000022531.13, CDS 1 of 8, 2109bp)	ENSMUST00000022531.13	1	79	2109	First	group1
ENSMUST00000022545.13:1	391536	ENSMUSE00000337574.6	1	ENSMUST00000022545.13	647	1	CDS (ENSMUST00000022545.13, CDS 1 of 3, 647bp)	ENSMUST00000022545.13	1	28	647	First	group1
ENSMUST00000022545.13:1	391536	ENSMUSE00000337574.6	1	ENSMUST00000022545.13	647	1	CDS (ENSMUST00000022545.13, CDS 1 of 3, 647bp)	ENSMUST00000022545.13	1	28	647	First	group1
ENSMUST00000022563.8:7	391654	ENSMUSE00000282852.3	7	ENSMUST00000022563.8	133	7	CDS (ENSMUST00000022563.8, CDS 14 of 14, 2098bp)	ENSMUST00000022563.8	7	10	2098	Middle	group1
ENSMUST00000022577.5:12	392887	ENSMUSE00000122849.5	12	ENSMUST00000022577.5	601	12	CDS (ENSMUST00000022577.5, CDS 19 of 19, 833bp)	ENSMUST00000022577.5	12	16	833	Middle	group1
ENSMUST00000022577.5:8	392883	ENSMUSE00000122848.3	8	ENSMUST00000022577.5	198	8	CDS (ENSMUST00000022577.5, CDS 15 of 19, 513bp)	ENSMUST00000022577.5	8	16	513	Middle	group1
ENSMUST00000022580.6:1	401588	ENSMUSE00000275734.7	10	ENSMUST00000022580.6	692	1	CDS (ENSMUST00000022580.6, CDS 1 of 10, 692bp)	ENSMUST00000022580.6	1	2	692	First	group1
ENSMUST00000022585.3:1	401610	ENSMUSE00000122883.3	8	ENSMUST00000022585.3	4515	1	CDS (ENSMUST00000022585.3, CDS 1 of 8, 4515bp)	ENSMUST00000022585.3	1	79	4515	First	group1
ENSMUST00000022590.3:1	401653	ENSMUSE00000274783.4	6	ENSMUST00000022590.3	254	1	CDS (ENSMUST00000022590.3, CDS 1 of 6, 254bp)	ENSMUST00000022590.3	1	61	254	First	group1
ENSMUST00000022599.13:1	401811	ENSMUSE00001047375.1	28	ENSMUST00000022599.13	1216	1	CDS (ENSMUST00000022599.13, CDS 1 of 28, 1216bp)	ENSMUST00000022599.13	1	26	1216	First	group1
ENSMUST00000022601.5:1	401770	ENSMUSE00000647202.2	10	ENSMUST00000022601.5	2193	1	CDS (ENSMUST00000022601.5, CDS 1 of 10, 2193bp)	ENSMUST00000022601.5	1	2	2193	First	group1
ENSMUST00000022601.5:1	401770	ENSMUSE00000647202.2	10	ENSMUST00000022601.5	2193	1	CDS (ENSMUST00000022601.5, CDS 1 of 10, 2193bp)	ENSMUST00000022601.5	1	2	2193	First	group1
ENSMUST00000022616.13:1	392212	ENSMUSE00000751342.1	1	ENSMUST00000022616.13	206	1	CDS (ENSMUST00000022616.13, CDS 1 of 9, 206bp)	ENSMUST00000022616.13	1	84	206	First	group1
ENSMUST00000022622.13:1	400569	ENSMUSE00000839806.1	31	ENSMUST00000022622.13	1013	1	CDS (ENSMUST00000022622.13, CDS 1 of 31, 1013bp)	ENSMUST00000022622.13	1	30	1013	First	group1
ENSMUST00000022637.13:10	392345	ENSMUSE00000557077.1	10	ENSMUST00000022637.13	131	10	CDS (ENSMUST00000022637.13, CDS 17 of 17, 1687bp)	ENSMUST00000022637.13	10	14	1687	Middle	group1
ENSMUST00000022638.5:1	400847	ENSMUSE00000265638.4	3	ENSMUST00000022638.5	2102	1	CDS (ENSMUST00000022638.5, CDS 1 of 3, 2102bp)	ENSMUST00000022638.5	1	28	2102	First	group1
ENSMUST00000022665.3:1	401043	ENSMUSE00000123402.3	10	ENSMUST00000022665.3	2746	1	CDS (ENSMUST00000022665.3, CDS 1 of 10, 2746bp)	ENSMUST00000022665.3	1	2	2746	First	group1
ENSMUST00000022681.10:1	401107	ENSMUSE00000387667.4	10	ENSMUST00000022681.10	576	1	CDS (ENSMUST00000022681.10, CDS 1 of 10, 576bp)	ENSMUST00000022681.10	1	2	576	First	group1
ENSMUST00000022690.9:1	401276	ENSMUSE00000647529.3	17	ENSMUST00000022690.9	1888	1	CDS (ENSMUST00000022690.9, CDS 1 of 17, 1888bp)	ENSMUST00000022690.9	1	14	1888	First	group1
ENSMUST00000022690.9:1	401276	ENSMUSE00000647529.3	17	ENSMUST00000022690.9	1888	1	CDS (ENSMUST00000022690.9, CDS 1 of 17, 1888bp)	ENSMUST00000022690.9	1	14	1888	First	group1
ENSMUST00000022693.7:1	401250	ENSMUSE00000451592.5	20	ENSMUST00000022693.7	693	1	CDS (ENSMUST00000022693.7, CDS 1 of 20, 693bp)	ENSMUST00000022693.7	1	18	693	First	group1
ENSMUST00000022694.15:1	401293	ENSMUSE00001078099.1	16	ENSMUST00000022694.15	2671	1	CDS (ENSMUST00000022694.15, CDS 1 of 16, 2671bp)	ENSMUST00000022694.15	1	13	2671	First	group1
ENSMUST00000022694.15:1	401293	ENSMUSE00001078099.1	16	ENSMUST00000022694.15	2671	1	CDS (ENSMUST00000022694.15, CDS 1 of 16, 2671bp)	ENSMUST00000022694.15	1	13	2671	First	group1
ENSMUST00000022696.6:1	401328	ENSMUSE00000647484.2	28	ENSMUST00000022696.6	11849	1	CDS (ENSMUST00000022696.6, CDS 1 of 28, 11849bp)	ENSMUST00000022696.6	1	26	11849	First	group1
ENSMUST00000022699.8:1	392655	ENSMUSE00000404811.6	1	ENSMUST00000022699.8	765	1	CDS (ENSMUST00000022699.8, CDS 1 of 9, 765bp)	ENSMUST00000022699.8	1	84	765	First	group1
ENSMUST00000022716.2:1	402172	ENSMUSE00000411878.3	6	ENSMUST00000022716.2	2764	1	CDS (ENSMUST00000022716.2, CDS 1 of 6, 2764bp)	ENSMUST00000022716.2	1	61	2764	First	group1
ENSMUST00000022716.2:1	402172	ENSMUSE00000411878.3	6	ENSMUST00000022716.2	2764	1	CDS (ENSMUST00000022716.2, CDS 1 of 6, 2764bp)	ENSMUST00000022716.2	1	61	2764	First	group1
ENSMUST00000022718.9:1	402157	ENSMUSE00000465691.2	8	ENSMUST00000022718.9	2576	1	CDS (ENSMUST00000022718.9, CDS 1 of 8, 2576bp)	ENSMUST00000022718.9	1	79	2576	First	group1
ENSMUST00000022718.9:1	402157	ENSMUSE00000465691.2	8	ENSMUST00000022718.9	2576	1	CDS (ENSMUST00000022718.9, CDS 1 of 8, 2576bp)	ENSMUST00000022718.9	1	79	2576	First	group1
ENSMUST00000022720.14:1	402031	ENSMUSE00000352310.7	5	ENSMUST00000022720.14	3272	1	CDS (ENSMUST00000022720.14, CDS 1 of 5, 3272bp)	ENSMUST00000022720.14	1	50	3272	First	group1
ENSMUST00000022727.8:1	402284	ENSMUSE00000510578.6	12	ENSMUST00000022727.8	1247	1	CDS (ENSMUST00000022727.8, CDS 1 of 12, 1247bp)	ENSMUST00000022727.8	1	8	1247	First	group1
ENSMUST00000022751.14:1	402893	ENSMUSE00000830104.1	1	ENSMUST00000022751.14	209	1	CDS (ENSMUST00000022751.14, CDS 1 of 5, 209bp)	ENSMUST00000022751.14	1	50	209	First	group1
ENSMUST00000022786.4:1	398679	ENSMUSE00000322863.3	7	ENSMUST00000022786.4	1044	1	CDS (ENSMUST00000022786.4, CDS 1 of 7, 1044bp)	ENSMUST00000022786.4	1	70	1044	First	group1
ENSMUST00000022787.6:3	398806	ENSMUSE00000124189.1	9	ENSMUST00000022787.6	150	3	CDS (ENSMUST00000022787.6, CDS 11 of 11, 707bp)	ENSMUST00000022787.6	3	6	707	Middle	group1
ENSMUST00000022793.14:7	398725	ENSMUSE00001261344.1	13	ENSMUST00000022793.14	139	7	CDS (ENSMUST00000022793.14, CDS 14 of 19, 1263bp)	ENSMUST00000022793.14	7	16	1263	Middle	group1
ENSMUST00000022819.11:1	399034	ENSMUSE00000742976.1	6	ENSMUST00000022819.11	1566	1	CDS (ENSMUST00000022819.11, CDS 1 of 6, 1566bp)	ENSMUST00000022819.11	1	61	1566	First	group1
ENSMUST00000022855.11:1	410106	ENSMUSE00000337150.6	10	ENSMUST00000022855.11	1818	1	CDS (ENSMUST00000022855.11, CDS 1 of 10, 1818bp)	ENSMUST00000022855.11	1	2	1818	First	group1
ENSMUST00000022855.11:2	410107	ENSMUSE00000124964.3	9	ENSMUST00000022855.11	129	2	CDS (ENSMUST00000022855.11, CDS 10 of 10, 213bp)	ENSMUST00000022855.11	2	2	213	Last	group1
ENSMUST00000022865.15:3	404027	ENSMUSE00001232195.1	3	ENSMUST00000022865.15	85	3	CDS (ENSMUST00000022865.15, CDS 11 of 12, 157bp)	ENSMUST00000022865.15	3	8	157	Middle	group1
ENSMUST00000022871.5:1	404000	ENSMUSE00000356578.3	1	ENSMUST00000022871.5	583	1	CDS (ENSMUST00000022871.5, CDS 1 of 5, 583bp)	ENSMUST00000022871.5	1	50	583	First	group1
ENSMUST00000022875.6:5	403819	ENSMUSE00000125170.3	5	ENSMUST00000022875.6	171	5	CDS (ENSMUST00000022875.6, CDS 12 of 12, 1806bp)	ENSMUST00000022875.6	5	8	1806	Middle	group1
ENSMUST00000022890.8:1	410596	ENSMUSE00000233236.1	10	ENSMUST00000022890.8	2132	1	CDS (ENSMUST00000022890.8, CDS 1 of 10, 2132bp)	ENSMUST00000022890.8	1	2	2132	First	group1
ENSMUST00000022908.8:1	410885	ENSMUSE00000390557.7	7	ENSMUST00000022908.8	1918	1	CDS (ENSMUST00000022908.8, CDS 1 of 7, 1918bp)	ENSMUST00000022908.8	1	70	1918	First	group1
ENSMUST00000022916.11:1	410910	ENSMUSE00000372389.4	7	ENSMUST00000022916.11	2276	1	CDS (ENSMUST00000022916.11, CDS 1 of 7, 2276bp)	ENSMUST00000022916.11	1	70	2276	First	group1
ENSMUST00000022916.11:1	410910	ENSMUSE00000372389.4	7	ENSMUST00000022916.11	2276	1	CDS (ENSMUST00000022916.11, CDS 1 of 7, 2276bp)	ENSMUST00000022916.11	1	70	2276	First	group1
ENSMUST00000022921.5:1	410930	ENSMUSE00000624045.2	9	ENSMUST00000022921.5	2404	1	CDS (ENSMUST00000022921.5, CDS 1 of 9, 2404bp)	ENSMUST00000022921.5	1	84	2404	First	group1
ENSMUST00000022925.8:1	411133	ENSMUSE00000424372.8	8	ENSMUST00000022925.8	268	1	CDS (ENSMUST00000022925.8, CDS 1 of 8, 268bp)	ENSMUST00000022925.8	1	79	268	First	group1
ENSMUST00000022927.9:1	411141	ENSMUSE00000375777.9	14	ENSMUST00000022927.9	1643	1	CDS (ENSMUST00000022927.9, CDS 1 of 14, 1643bp)	ENSMUST00000022927.9	1	10	1643	First	group1
ENSMUST00000022953.8:13	411918	ENSMUSE00000376395.2	8	ENSMUST00000022953.8	154	13	CDS (ENSMUST00000022953.8, CDS 2 of 20, 114bp)	ENSMUST00000022953.8	13	18	114	Middle	group1
ENSMUST00000022985.1:1	411438	ENSMUSE00000400239.2	4	ENSMUST00000022985.1	544	1	CDS (ENSMUST00000022985.1, CDS 1 of 4, 544bp)	ENSMUST00000022985.1	1	39	544	First	group1
ENSMUST00000022986.6:1	411429	ENSMUSE00000990064.1	9	ENSMUST00000022986.6	5677	1	CDS (ENSMUST00000022986.6, CDS 1 of 9, 5677bp)	ENSMUST00000022986.6	1	84	5677	First	group1
ENSMUST00000022986.6:1	411429	ENSMUSE00000990064.1	9	ENSMUST00000022986.6	5677	1	CDS (ENSMUST00000022986.6, CDS 1 of 9, 5677bp)	ENSMUST00000022986.6	1	84	5677	First	group1
ENSMUST00000022993.5:1	411349	ENSMUSE00000337794.5	8	ENSMUST00000022993.5	2405	1	CDS (ENSMUST00000022993.5, CDS 1 of 8, 2405bp)	ENSMUST00000022993.5	1	79	2405	First	group1
ENSMUST00000022993.5:1	411349	ENSMUSE00000337794.5	8	ENSMUST00000022993.5	2405	1	CDS (ENSMUST00000022993.5, CDS 1 of 8, 2405bp)	ENSMUST00000022993.5	1	79	2405	First	group1
ENSMUST00000023007.5:1	411681	ENSMUSE00000520343.3	18	ENSMUST00000023007.5	579	1	CDS (ENSMUST00000023007.5, CDS 1 of 18, 579bp)	ENSMUST00000023007.5	1	15	579	First	group1
ENSMUST00000023007.5:11	411691	ENSMUSE00000126004.1	8	ENSMUST00000023007.5	198	11	CDS (ENSMUST00000023007.5, CDS 18 of 18, 2145bp)	ENSMUST00000023007.5	11	15	2145	Middle	group1
ENSMUST00000023007.5:11	411691	ENSMUSE00000126004.1	8	ENSMUST00000023007.5	198	11	CDS (ENSMUST00000023007.5, CDS 18 of 18, 2145bp)	ENSMUST00000023007.5	11	15	2145	Middle	group1
ENSMUST00000023029.14:10	407037	ENSMUSE00001269248.1	10	ENSMUST00000023029.14	77	10	CDS (ENSMUST00000023029.14, CDS 17 of 17, 1376bp)	ENSMUST00000023029.14	10	14	1376	Middle	group1
ENSMUST00000023040.7:1	413942	ENSMUSE00000441877.7	9	ENSMUST00000023040.7	856	1	CDS (ENSMUST00000023040.7, CDS 1 of 9, 856bp)	ENSMUST00000023040.7	1	84	856	First	group1
ENSMUST00000023050.7:3	406664	ENSMUSE00000126315.1	3	ENSMUST00000023050.7	154	3	CDS (ENSMUST00000023050.7, CDS 11 of 11, 1628bp)	ENSMUST00000023050.7	3	6	1628	Middle	group1
ENSMUST00000023050.7:3	406664	ENSMUSE00000126315.1	3	ENSMUST00000023050.7	154	3	CDS (ENSMUST00000023050.7, CDS 11 of 11, 1628bp)	ENSMUST00000023050.7	3	6	1628	Middle	group1
ENSMUST00000023061.5:1	413719	ENSMUSE00000353555.4	4	ENSMUST00000023061.5	1930	1	CDS (ENSMUST00000023061.5, CDS 1 of 4, 1930bp)	ENSMUST00000023061.5	1	39	1930	First	group1
ENSMUST00000023061.5:1	413719	ENSMUSE00000353555.4	4	ENSMUST00000023061.5	1930	1	CDS (ENSMUST00000023061.5, CDS 1 of 4, 1930bp)	ENSMUST00000023061.5	1	39	1930	First	group1
ENSMUST00000023087.12:1	415544	ENSMUSE00000343245.7	9	ENSMUST00000023087.12	2040	1	CDS (ENSMUST00000023087.12, CDS 1 of 9, 2040bp)	ENSMUST00000023087.12	1	84	2040	First	group1
ENSMUST00000023088.7:1	414112	ENSMUSE00000251051.4	10	ENSMUST00000023088.7	676	1	CDS (ENSMUST00000023088.7, CDS 1 of 10, 676bp)	ENSMUST00000023088.7	1	2	676	First	group1
ENSMUST00000023099.6:1	415659	ENSMUSE00000489132.5	16	ENSMUST00000023099.6	2835	1	CDS (ENSMUST00000023099.6, CDS 1 of 16, 2835bp)	ENSMUST00000023099.6	1	13	2835	First	group1
ENSMUST00000023113.5:1	414025	ENSMUSE00000127341.5	6	ENSMUST00000023113.5	1636	1	CDS (ENSMUST00000023113.5, CDS 1 of 6, 1636bp)	ENSMUST00000023113.5	1	61	1636	First	group1
ENSMUST00000023116.6:1	407105	ENSMUSE00000818817.1	1	ENSMUST00000023116.6	240	1	CDS (ENSMUST00000023116.6, CDS 1 of 18, 240bp)	ENSMUST00000023116.6	1	15	240	First	group1
ENSMUST00000023143.13:1	425062	ENSMUSE00000127653.7	4	ENSMUST00000023143.13	1777	1	CDS (ENSMUST00000023143.13, CDS 1 of 4, 1777bp)	ENSMUST00000023143.13	1	39	1777	First	group1
ENSMUST00000023146.4:2	417948	ENSMUSE00001296771.1	2	ENSMUST00000023146.4	105	2	CDS (ENSMUST00000023146.4, CDS 10 of 11, 84bp)	ENSMUST00000023146.4	2	6	84	Middle	group1
ENSMUST00000023146.4:2	417948	ENSMUSE00001296771.1	2	ENSMUST00000023146.4	105	2	CDS (ENSMUST00000023146.4, CDS 10 of 11, 84bp)	ENSMUST00000023146.4	2	6	84	Middle	group1
ENSMUST00000023150.5:1	417907	ENSMUSE00000286099.5	1	ENSMUST00000023150.5	586	1	CDS (ENSMUST00000023150.5, CDS 1 of 4, 586bp)	ENSMUST00000023150.5	1	39	586	First	group1
ENSMUST00000023154.2:1	426885	ENSMUSE00000380386.3	4	ENSMUST00000023154.2	2559	1	CDS (ENSMUST00000023154.2, CDS 1 of 4, 2559bp)	ENSMUST00000023154.2	1	39	2559	First	group1
ENSMUST00000023156.12:3	420456	ENSMUSE00000644558.1	3	ENSMUST00000023156.12	286	3	CDS (ENSMUST00000023156.12, CDS 11 of 11, 3044bp)	ENSMUST00000023156.12	3	6	3044	Middle	group1
ENSMUST00000023156.12:3	420456	ENSMUSE00000644558.1	3	ENSMUST00000023156.12	286	3	CDS (ENSMUST00000023156.12, CDS 11 of 11, 3044bp)	ENSMUST00000023156.12	3	6	3044	Middle	group1
ENSMUST00000023159.8:10	417693	ENSMUSE00000127773.3	10	ENSMUST00000023159.8	160	10	CDS (ENSMUST00000023159.8, CDS 17 of 17, 1401bp)	ENSMUST00000023159.8	10	14	1401	Middle	group1
ENSMUST00000023165.8:1	424492	ENSMUSE00000341984.4	31	ENSMUST00000023165.8	4871	1	CDS (ENSMUST00000023165.8, CDS 1 of 31, 4871bp)	ENSMUST00000023165.8	1	30	4871	First	group1
ENSMUST00000023165.8:1	424492	ENSMUSE00000341984.4	31	ENSMUST00000023165.8	4871	1	CDS (ENSMUST00000023165.8, CDS 1 of 31, 4871bp)	ENSMUST00000023165.8	1	30	4871	First	group1
ENSMUST00000023165.8:1	424492	ENSMUSE00000341984.4	31	ENSMUST00000023165.8	4871	1	CDS (ENSMUST00000023165.8, CDS 1 of 31, 4871bp)	ENSMUST00000023165.8	1	30	4871	First	group1
ENSMUST00000023165.8:25	424526	ENSMUSE00000295054.3	7	ENSMUST00000023165.8	103	25	CDS (ENSMUST00000023165.8, CDS 30 of 31, 710bp)	ENSMUST00000023165.8	25	30	710	Middle	group1
ENSMUST00000023176.4:1	417423	ENSMUSE00000506168.3	1	ENSMUST00000023176.4	675	1	CDS (ENSMUST00000023176.4, CDS 1 of 6, 675bp)	ENSMUST00000023176.4	1	61	675	First	group1
ENSMUST00000023189.13:1	424775	ENSMUSE00000291646.5	16	ENSMUST00000023189.13	1697	1	CDS (ENSMUST00000023189.13, CDS 1 of 16, 1697bp)	ENSMUST00000023189.13	1	13	1697	First	group1
